as_of,ticker,sector,momentum,leverage,rev_growth,rev_accel,margin,margin_chg,margin_accel,market_cap,earnings_yield,book_to_price,sales_to_price,fwd_63,fwd_126,z_rev_growth,sn_rev_growth,z_rev_accel,sn_rev_accel,z_margin_chg,sn_margin_chg,z_margin_accel,sn_margin_accel,z_earnings_yield,sn_earnings_yield,z_book_to_price,sn_book_to_price,z_sales_to_price,sn_sales_to_price,z_margin,sn_margin,z_lowlev,sn_lowlev,z_mom,z_IMPROVEMENT,z_VALUE,z_LEVELS,z_IMPROV_VALUE,z_LEVELS_VALUE,sn_IMPROVEMENT,sn_VALUE,sn_LEVELS,sn_IMPROV_VALUE,sn_LEVELS_VALUE,z_ALL
2023-01-04,CDW,Consumer Discretionary,0.14535912999494194,4.505052790346908,0.17273584905660377,-0.02145815063249934,0.07503821092430214,0.002132550546943654,0.003179177590615631,24526076389.3,0.042509856996729226,0.05406490540731148,0.9723242976770582,0.03764835771460118,0.01203422577974056,-0.04848078379875787,0.11997997121605934,0.02722060321915456,0.13970179472936223,0.09949760489137778,0.08654532753124708,0.06228842196033714,0.22032834990650965,0.0005224123753679368,-0.11114716049903388,-0.844599166817099,-0.4813024083723483,0.3103235405443922,-0.09913728274637422,-0.2139845422371287,-0.36917088175611734,-0.3577674330263111,-0.1743370271056164,0.3375929371777538,0.035131461568027905,-0.17791773796577962,-0.2858759876317199,-0.07139313819887586,-0.23189686279874977,0.14163886084579458,-0.23052895053925213,-0.27175395443086686,-0.04444504484672877,-0.2511414524850595,0.06493555359333403
2023-01-04,DDOG,Technology,-0.3616587984819032,1.1696280320356371,0.6138719647452013,-0.1251121456556139,-0.0717975502424788,-0.05370062912213335,-0.08830117601856377,21790670399.999996,-0.000640503469778516,0.059173902240290885,0.07030068244251908,-0.041328306264501125,0.4214037122969838,1.3580406384029764,1.4994156133232344,-0.49867998291785187,-0.6525797947802356,-0.3689846929986259,-0.34537704367450023,-0.6079151215398182,-0.5548926926645039,-0.4772774034659265,-0.1427625496147116,-0.8304405359328558,-0.5441696261643065,-0.6824247111907149,-0.5814142961450279,-0.8292672846844132,-0.5550766192828629,0.48308859789963676,0.29379877747038646,-1.9807546700372796,-0.029384789763329894,-0.6633808835298324,-0.17308934339238824,-0.34638283664658115,-0.4182351134611103,-0.01335847944900137,-0.4227821573080153,-0.13063892090623822,-0.21807031837850835,-0.2767105391071268,-0.891173447776814
2023-01-04,URI,Consumer Discretionary,0.5150674724728868,2.371478041869983,0.10516252390057357,0.8620492751030222,1.5934256055363323,0.29514644683652347,-0.7805055807325012,25367597130.809998,0.07675145540825733,0.25043759435472973,0.17597252025806917,-0.04027212371246691,0.18458512062511945,-0.2639320380063183,-0.23357730107888305,3.253210570962452,2.469677320786261,2.558104194397027,3.777802835976463,-3.3213220661103695,-3.671518408109625,0.3796763577482788,0.11862964287745709,-0.3003889217441211,-0.10496935516076447,-0.5661245052124643,-0.74546612285628,1.9566292796693914,2.3645844684321333,0.18010385014916483,0.2419563182087459,2.0280902608642526,0.556515165310698,-0.1622790230694355,1.0683665649092782,0.19711807112063123,0.4530437709199213,0.585596111893554,-0.24393527837986248,1.3032703933204397,0.17083041675684574,0.5296675574702886,0.8074421343685051
2023-01-04,ECHO,Consumer Discretionary,-0.1375131717597471,0.7529811739659986,-0.014411683113383256,-0.013375339047153267,0.09456218196293832,-0.029475784192493054,0.009245823850755425,1361001800.0,0.028570865960647517,2.527059846651195,1.4672140771599274,0.08002443494196698,0.13011606597434322,-0.6451832612152512,-0.8592136800948212,0.06822968684801593,0.18920254983761542,-0.16572005562830536,-0.3596272854611371,0.10673389752198464,0.27623895689074857,-0.15382270266075468,-0.20468417252958537,3.388675281172631,4.258000912286018,0.8549888409705299,0.30252131364942353,-0.13217366490957544,-0.2582993894815948,0.588124702372154,0.5577500235858576,-0.9558451980189616,-0.15898493311838902,1.363280473160802,0.22797551873128927,0.6021477700212065,0.7956279959460456,-0.18834986470689857,1.451946017801952,0.14972531705213138,0.6317980765475267,0.8008356674270417,0.08281678067448377
2023-01-04,FSLR,Technology,1.2185610640870617,0.2855840353775013,0.07785550741725844,0.09092807806476788,-0.10868089287730172,-0.19585595937213296,-0.253658716625654,15647571435.8,0.006055380567441755,0.3724755003620164,0.16131877143725884,0.3735522550756234,0.2885951764545578,-0.35099791698166644,-0.5538287611024707,0.5974251914016019,0.6585272948061249,-1.5617746463481181,-1.5262128968113802,-1.8193578552747518,-1.9305191219154743,-0.40313451971500813,-0.10281724398941373,0.03781635054912498,0.027594272828834136,-0.5822521134895962,-0.47739868948813496,-0.9838187646961554,-0.7076064179583333,0.705954883322976,0.6331802020328935,2.3734173787570914,-0.7836763068007336,-0.31585676088515974,-0.1389319406865897,-0.5497665338429467,-0.22739435078587472,-0.8380083712558,-0.18420722021623817,-0.03721310796271993,-0.511107795736019,-0.11071016408947905,0.42462810369039933
2023-01-04,AFL,Finance,0.2856632105827672,4.3039085789996685,-0.07962573992743938,-0.050150542227942574,0.1825726141078838,-0.06432446437216202,-0.0333108051342037,44719033235.200005,0.11303911632912991,0.5400832319646183,0.4679886501554957,-0.10372636262513912,-0.0261401557285873,-0.8531122080312958,-0.476090958242412,-0.11835357898531552,-0.25100996354362654,-0.45812664729600566,-0.02045346469874569,-0.2050445600361318,-0.39624907314779795,0.7814861576632013,0.557017036431495,0.5023098866945803,-0.2553011629626913,-0.24473768391650044,0.31133165766243015,0.23661456231666445,0.08165915336756048,-0.30705925177421706,0.4542792305591451,0.9791355952262744,-0.40865924858718716,0.34635278681376036,-0.035222344728776306,-0.0311532308867134,0.15556522104249204,-0.28595086490814553,0.20434917704374464,0.2679691919633528,-0.040800843932200445,0.23615918450354872,0.3056097111509492
2023-01-04,HSY,Consumer Staples,0.011919869470631062,2.5136639334691284,0.15607590178821518,-0.03652275249428505,0.2040281465152431,-0.039560928841168935,-0.0024288126721763725,46017959555.78,0.03442301691103632,0.06699732082346871,0.2193292379199433,0.1619563756886282,0.08827876562010117,-0.101599474135781,0.09327553535965352,-0.04921140451259809,-0.3771497076912742,-0.2503419913226021,0.30504740066902897,0.02120315285332715,0.28528204571079996,-0.08902239471103236,-0.032999494959282526,-0.8087593919444486,-1.354375169035413,-0.5184070120860714,-0.6601419362601693,0.32651921984264837,0.6961849337901854,0.144258980866532,-0.4800281331854714,-0.2725602210634889,-0.09498742927941352,-0.4720629329138508,0.23538910035459018,-0.28352518109663216,-0.11833691627963032,0.07661381851205205,-0.6825055334182882,0.10807840030235702,-0.3029458574531181,-0.2872135665579656,-0.27987019441891775
2023-01-04,LRCX,Technology,0.07855702213485172,1.5256138662895053,0.17880410225196397,0.12350755011915782,0.3346077084090033,0.015814780600320877,0.03288382257453243,5761481428.656,0.8420440228914713,1.2865730961366917,3.1236228429878232,0.16811059035174925,0.46255266770818526,-0.029132723617162414,-0.16713889063879817,0.7627209279105241,0.8562459235406382,0.21430178788179985,0.23206375999718776,0.27991064947911565,0.4532578052285253,2.8804924360217545,3.519504278652694,2.5710671772481404,1.6957887811036447,2.6779975501236524,2.907926782708098,0.8736839589439157,1.1255983915616536,0.3933450547689794,0.15713705021489327,0.0321392279181739,0.3069501604135693,2.709852387797849,0.6335145068564476,1.5084012741057091,1.6716834473271485,0.3436071495318883,2.7077399474881454,0.6413677208882734,1.5256735485100168,1.6745538341882094,1.0163139253765308
2023-01-04,TMO,Industrials,0.01057477879289248,,0.14437299035369766,-0.038631431084887424,0.160157347569542,-0.08400128051191566,-0.03314999850902964,221958399999.99997,0.03174018194400392,0.19620343271531965,0.19898773824284194,0.03192625284738049,-0.08575953872437347,-0.13891311736148795,-0.03758678255854242,-0.059910030325573765,-0.15453790676128168,-0.6232299083846158,-1.0749360443270246,-0.20386645822784208,-0.19788221471725057,-0.11872916979523149,-0.42572721054865476,-0.45068877533024726,-0.4217358228627871,-0.540794439533702,-0.7177833778327621,0.14268835143447553,-0.10738091734520769,,,-0.27871066975391406,-0.25647987857487986,-0.37007079488639355,0.14268835143447553,-0.3132753367306367,-0.11369122172595901,-0.3662357370910248,-0.5217488037480681,-0.10738091734520769,-0.4439922704195465,-0.3145648605466379,-0.3017537810717292
2023-01-04,FIX,Industrials,0.3516884339334039,1.6804618076145057,0.3431075337931828,-0.08279963742947594,0.07270993525069375,-0.004164159360624697,-0.004630327745788684,4108202542.08,0.05552744726273961,0.2315202306258342,0.9442718464498867,0.14571727019498626,0.3913649025069639,0.4947334663982423,0.8154771037848335,-0.2840025566199973,-0.4168283546694807,0.04666348109387241,0.06025458977268056,0.005074408864126782,0.1549492633899115,0.14466494477958383,-0.02172568286705212,-0.35281486348897106,-0.24957706615945147,0.2794496017224937,0.6229710602667186,-0.2237406658833564,-0.7250963193666426,0.354308100025765,-0.015495650938528512,1.2810369876102266,0.06561719993406105,0.02376656100436883,0.06528371707120431,0.04469188046921494,0.04452513903778657,0.15346315056948623,0.117222770413405,-0.3702959851525856,0.13534296049144562,-0.1265366073695903,0.45680691618288544
2023-01-04,NET,Technology,-0.14498510427010936,3.1930355612646024,0.4729412174276315,-0.06560156998675426,-0.1809955998849746,-0.0272708469156743,0.058523328524792056,14059699500.0,-0.016000697596701835,0.04224763125271632,0.06359574043527744,0.33890824622531945,0.4485481997677121,0.908696075354349,0.9595716213012269,-0.19674616340009096,-0.29142141269212085,-0.14721897637274783,-0.12583385549365403,0.46775084754906554,0.6665554987514436,-0.6473593644457641,-0.23439610322066287,-0.8773485358777264,-0.575059448473831,-0.6898040295846615,-0.589076713782942,-1.2868375313330858,-1.0066614089976218,-0.027009679608672066,-0.48298035607513756,-0.990010729223568,0.2581204457826439,-0.7381706433027174,-0.6569236054708789,-0.24002509876003675,-0.6975471243867981,0.3022179629667239,-0.46617742182581196,-0.7448208825363797,-0.08197972942954404,-0.6054991521810958,-0.4900203089145472
2023-01-04,ROK,Industrials,0.2989479982051153,,0.065198571583162,0.047181568036064325,0.407578605170925,-0.006012997469481918,0.05876563674435725,29920346920.559998,0.03115605585974779,0.09109520044124499,0.2593686503904599,0.048516485625456074,0.24891567189958952,-0.39135337815786314,-0.3774413252386746,0.3754721903579539,0.35505783729451007,0.031150341222604214,0.03396627081934377,0.46952604649577706,0.9392532633476395,-0.12519714207792665,-0.43564797391661864,-0.7419766176043737,-0.9341068094239089,-0.4743404754020281,-0.6091590625589907,1.179452343441998,1.6403657289548719,,,1.03988049963065,0.12119879997961802,-0.4471714116947762,1.179452343441998,-0.1629863058575791,0.3661404658736108,0.23770901155570467,-0.6596379486331727,1.6403657289548719,-0.21096446853873402,0.4903638901608496,0.2379692959718306
2023-01-04,USFD,Consumer Discretionary,0.10447761194029859,2.2360580595874713,0.13016476552598233,-0.021733968651232782,0.02399910283727711,0.006888836677581292,0.006077172809673136,7821695937.5,0.030811732126348718,0.502065029295317,4.242174621096999,0.043703277745830826,0.2622196664749856,-0.18421471902347292,-0.10276052789320335,0.02582120845692934,0.1380126300054782,0.13940641662501393,0.15368346146141973,0.08351972013782864,0.24703646255839087,-0.12900980585707533,-0.1896469345431716,0.3969495359105943,0.3772551403664449,3.8830720623738384,2.5547132225147906,-0.4278526227803897,-0.6590085416651029,0.21424304292405646,0.26837884570024434,0.15066154040047205,0.01613315654907475,1.3836705974757857,-0.10680478992816662,0.6999018770124302,0.6384329037738096,0.10899300653302135,0.9141071427793547,-0.1953148479824293,0.5115500746561881,0.3593961473984627,0.5168217648084442
2023-01-04,CBOE,,0.05724963900450186,1.2154957799502095,0.21633202742409408,-0.014686953594887031,0.23834927025666836,0.004877184066658574,0.482959560201378,13204048322.25,0.018267124908468903,0.24945379777576646,0.2893203589358744,0.08957981843014395,0.09134731260544715,0.09052157084701004,,0.061575058058404956,,0.12252714083761937,,3.3785221540825594,,-0.2679150421912329,,-0.303115330290082,,-0.44137625385311857,,0.4703342889490844,,0.47152540122945125,,-0.06528912307655131,0.9132864809563984,-0.33746887544481113,0.47092984508926783,0.28790880275579367,0.06673048482222835,,,,,,0.17017616081167866
2023-01-04,CRS,Industrials,0.4568047337278105,1.2496939087848178,0.3490712074303406,-0.040528110557724206,0.015873015873015872,0.06515062165216964,-0.050767522968530945,1789071117.18,-0.023028710040851233,0.7304349097423396,1.102024386323842,0.12645545626861643,0.4657460059572165,0.5137480843979242,0.841076048597095,-0.06953305398478207,-0.16580123279692444,0.628266536464928,1.0458298344171812,-0.33293599998870443,-0.4158376479071302,-0.7251798742918242,-1.3559188796970365,1.029834023420153,2.1824817823062297,0.4530687348822407,0.9067654087954982,-0.4619031907960163,-1.126583791346129,0.4629040996080284,0.3438754366924379,1.7616829537987575,0.1848863917223414,0.2525742946701899,0.0005004544060060456,0.21873034319626564,0.12653737453809796,0.3263167505775554,0.5777761038015637,-0.3913541773268455,0.45204642718955956,0.09321096323735911,0.7330478800637629
2023-01-04,ZTS,Health Care,-0.1654901960784313,1.932661376796054,0.0060301507537687815,-0.04735793959530721,,,,69426084375.2,0.029772671447654945,0.06716495740707064,0.11533129186326713,0.12546992481203012,0.1220461868958107,-0.580006377662297,-0.3969040339878261,-0.1041849850876738,-0.29032454372264305,,,,,-0.14051522540769895,0.1396303996226866,-0.8082948184503735,-0.6194943617231348,-0.6328649679401013,-0.4652810860421341,,,0.2907289327203695,0.09555875986779538,-1.08377059028481,-0.3420956813749854,-0.5272250039327245,0.2907289327203695,-0.434660342653855,-0.11824803560617753,-0.3436142888552346,-0.31504834938086074,0.09555875986779538,-0.3293313191180477,-0.10974479475653268,-0.6510304251975066
2023-01-04,MARA,Finance,-0.2530973451327434,1.2241539597023374,-0.7545722347382486,-0.6045121276993254,,,,493074459.58,-0.5445459479460958,1.2677638232011872,0.3034259797748172,0.8791469194312798,2.713270142180095,-1.5387934466921613,-1.6838729870609068,-2.930971487887215,-1.6912660291674169,,,,,-3.213734343432565,-3.8132354302834846,2.5189407889568627,1.2096204384072502,-0.4258519037241502,-0.17620033403414487,,,0.46934268592661715,0.8064116109661458,-1.4843556839818879,-2.234882467289688,-0.37354848606661756,0.46934268592661715,-1.3042154766781529,0.0478970999299998,-1.6875695081141617,-0.9266051086367931,0.8064116109661458,-1.3070873083754775,-0.06009674883532368,-1.3642622124460644
2023-01-04,AJG,Finance,0.12712367827016746,3.503545685693625,-0.04405574782527355,-0.10068879670037056,,,,39978218000.0,0.027217321192255242,0.21446178516511166,0.21249071181712,0.02919784968904815,0.12812269421313371,-0.7397006008198849,-0.40872765130110084,-0.37476528452029484,-0.38231059738545414,,,,,-0.1688103744687978,-0.042823321058149,-0.4000891603094908,-0.9108221388283984,-0.5259333503308385,-0.4456043987611059,,,-0.10528885833669181,0.5457909662809974,0.2542110417887294,-0.5572329426700898,-0.3649442950363757,-0.10528885833669181,-0.46108861885323277,-0.23511657668653377,-0.3955191243432775,-0.4664166195492177,0.5457909662809974,-0.43096787194624764,0.039687173365889866,-0.22265539863924536
2023-01-04,GE,Technology,0.14016566509663808,4.706084193804607,0.03554180910521465,0.015464124330336393,,,,76869000000.0,-0.07597340930674264,0.40946285238522684,0.9660851578659798,0.34259259259259256,0.5423076923076922,-0.4859112034070365,-0.7159140139573018,0.2145500548253082,0.2005508909421446,,,,,-1.3114314672223286,-0.5921723557840183,0.14031989122499608,0.0950948305438513,0.3034568742674029,0.4422895266234644,,,-0.4084471755633599,-1.0638344790429033,0.31384573566101714,-0.13568057429086414,-0.28921823390997653,-0.4084471755633599,-0.21244940410042035,-0.3488327047366682,-0.2576815615075786,-0.01826266620556753,-1.0638344790429033,-0.13797211385657307,-0.5410485726242354,-0.03701769084660785
2023-02-03,JBHT,Industrials,0.09216844196699592,1.0489066103222469,0.22050443714918422,-0.09897417114343332,0.09437304484822147,0.007299795318519847,-0.0016560179701645,20763410360.0,0.04865568721534433,0.16881181555571778,0.7061146384817681,-0.09485067461721153,0.04664207387942798,0.11521089839155185,0.28239058480565865,-0.35296739961005924,-0.5190873853062544,0.15396765649443728,0.19791787892283846,0.009597946195589634,0.1708616952752609,0.10837162800985285,0.00473472903379611,-0.49934456169154784,-0.4915793468542451,0.07814452142054829,0.3405839622823227,-0.1288967724902402,-0.5761902165483116,0.5119572793728329,0.5090728036582665,0.23003997896137685,-0.018547724632120118,-0.10427613742038223,0.19153025344129632,-0.06141193102625118,0.04362705801045704,0.0330206934243759,-0.0487535518460421,-0.03355870644502257,-0.007866429210833099,-0.041156129145532336,0.035738705636291494
2023-02-03,CTAS,Industrials,0.035646734957583526,,0.13139442152317993,-0.010677852390207354,0.20458071285573587,0.00626007190886077,0.010862904566069198,11239733079.795,0.11440583071421596,0.3052152551706832,0.7452614702263711,0.054138601329053904,0.11747208534876363,-0.1676533992209129,-0.09763016552381937,0.10481364555396293,0.004381052676761884,0.14519509393462707,0.1833714839957636,0.10369198736952005,0.32551396228634105,0.9939125026879382,1.362334482296937,-0.05751216620066202,0.2614170904133438,0.12387179762862344,0.4209942682802844,0.3344751464857917,0.20267877112599447,,,-0.08493342493006463,0.046511831909299285,0.35342404470529987,0.3344751464857917,0.1999679383072996,0.3439495955955458,0.1039090833587618,0.6815819469968551,0.20267877112599447,0.3927455151778085,0.44213035906142484,0.10500081722817818
2023-02-03,COF,Finance,0.1361212461408925,7.734236448359254,0.1310951239008793,-0.0026679703779282082,,,,46353474583.68,0.18451691220168673,1.097242449607154,0.11524486671126044,-0.2752799736495388,-0.05080698287220031,-0.16860346764043233,-0.07602869126941646,0.14634167538575793,-0.12708464562488409,,,,,1.9381876802182638,1.3649016828832043,2.507989653985093,1.363285502827567,-0.6120483767691581,-0.6382107374284834,,,-1.1750532960301654,0.05890035218929825,0.4749717949612151,-0.011130896127337198,1.2780429858113995,-1.1750532960301654,0.6334560448420312,0.051494844890617064,-0.10155666844715028,0.696658816094096,0.05890035218929825,0.29755107382347284,0.3777795841416971,0.5806279615484259
2023-02-03,OKE,Utilities,0.18986463033668866,,0.3036381973799511,-0.465846813378499,0.11823747943487571,-0.028992069689662045,0.03656230876131497,30643155407.52,0.05275804591596528,0.20599278749377534,0.7432443459922147,-0.05907234539089845,-0.04900816802800467,0.3791046092203554,0.6208405050567807,-2.2550550967635563,-1.8803904157209441,-0.1522413345110227,-0.3021707785433669,0.29685244422944695,-0.004708294059372441,0.16362331444995126,0.08458443077616662,-0.3789094909598783,-1.057182119699653,0.12151560191901814,0.15174731279278064,-0.02855793899870877,-0.3327001457624743,,,0.7744626906267775,-0.43283484445619413,-0.031256858196969634,-0.02855793899870877,-0.2320458513265819,-0.029907398597839203,-0.3916072458167257,-0.27361679204356854,-0.3327001457624743,-0.33261201893014714,-0.30315846890302145,0.10345699599120457
2023-02-03,FCX,Basic Materials,0.5006954102920722,1.7216798181088673,-0.14288020665159828,-0.24154449872639783,0.1812017329063854,-0.21627970073907796,-0.1295656317297392,61689761563.56,0.07878130627871953,0.24240651318764853,0.3855258862606557,-0.1550046339202965,-0.020157553290083396,-1.0382906615595617,-0.8906133184321237,-1.0921374408063913,-0.43451282318841494,-1.732462040129632,-1.109901463973998,-0.9517893000950032,-0.8591823386547418,0.5141116862966899,0.31178179943706463,-0.2609596526164555,-0.7169278696133389,-0.2963340702994073,-0.3753690099727192,0.23617742366223954,-0.31889562231982227,0.3421862218662541,-1.3377939917086494,2.5066012613970345,-1.203669860647647,-0.014394012206390952,0.2891818227642468,-0.609031936427019,0.13739390527892792,-0.8235524860623196,-0.26017169338299784,-0.8283448070142359,-0.5418620897226587,-0.5442582501986168,0.4295124628476655
2023-02-03,GOOG,Technology,-0.11483132834188614,0.42601036916734336,0.06102767284007493,-0.06510354887938208,0.24800266311584554,-0.07496487274213534,-0.04124130836371234,1351971780000.0,0.04435891405958192,0.18945957585002254,0.20920259149196146,0.009456377114616998,0.2539441170880061,-0.39102044502031713,-0.5593297013489645,-0.17736179023320536,-0.22336947725281614,-0.5401322746216204,-0.4693272169429814,-0.2879308493850136,-0.14060293848961056,0.05050151463569028,0.1254018248082664,-0.43246318818582163,-0.24899169753414704,-0.5022966895583085,-0.3821251212933822,0.5170442252211926,0.7805450057236308,0.6691421261440806,0.5716201055855789,-0.9234889165491154,-0.34911133981503917,-0.29475278770281327,0.5930931756826366,-0.32193206375892625,0.1491701939899117,-0.3481573335085932,-0.16857166467308762,0.6760825556546048,-0.2583644990908404,0.2537554454907586,-0.5224510146889892
2023-02-03,REGN,Health Care,0.2734649408091583,0.29101442244901765,-0.1496177015755329,0.2943445442160405,0.41676316327225665,-0.1182229349668536,0.14471615606158172,88337064000.0,0.060793281515446336,0.24269314633323108,0.1552032564722776,-0.02685377906605546,-0.010713419227969756,-1.0596776712681555,-1.103972963341754,1.6862325935748443,2.146381388074214,-0.9051178597850201,-1.279791855025504,1.1097524786801682,0.8869984329825201,0.27184406017548807,0.5426368657302926,-0.26003120235378385,0.37078359230608027,-0.5653731225020268,-0.43176280106499976,1.2266035346469146,0.7600142656745562,0.7032076988634105,0.7329210342684974,1.2403345785991298,0.20779738530045924,-0.1845200882267742,0.9649056167551626,0.011638648536842516,0.3901927642641942,0.16240375067236898,0.16055255232379104,0.7464676499715268,0.16147815149808,0.45351010114765894,0.4212039585576049
2023-02-03,IP,Basic Materials,-0.012180558872701197,,-0.05460273013650685,-0.014182502216278925,0.08589411329137357,-0.024536408234702725,-0.04512790806632132,14710511572.24,0.1311307217649853,0.644980968432442,1.4353001862861068,-0.21784332688588004,-0.12620889748549324,-0.7580691150361736,-0.2379419086396454,0.0866434400123606,0.7850059924144612,-0.11464713542322655,0.4364788923131179,-0.31714309759450665,0.0005424987986251697,1.2191678992825958,0.9617516562690572,1.0430429181862426,1.0646963593928964,0.9299035901728373,1.305734935561709,-0.16454673094952957,-0.8569387524283677,,,-0.35145625896500093,-0.27580397701038656,1.0640381358805586,-0.16454673094952957,0.394117079435086,0.44974570246551454,0.24602136872163974,1.1107276504078876,-0.8569387524283677,0.6783745095647636,0.12689444898975993,0.1455926333017237
2023-02-03,DECK,Consumer Discretionary,0.3223551938726663,,0.2129264082936464,-0.004604373709928167,0.14599012807013137,-0.03156998396723659,-0.0007440026391376253,1827796931.76,0.24517767385050115,0.8293257164735399,1.867731551946962,0.17105415580654504,0.36487112655661735,0.09115575942148126,0.3395090948097205,0.13630219974624097,0.29394345310194087,-0.1739922290890971,-0.42495013724215835,0.016452785967983972,0.1483872350167899,2.7551833713387226,1.3832095717795947,1.6401648225390555,1.717685872351242,1.4350251445202138,0.6822129161472158,0.08812902378058836,0.06396446170630221,,,1.5127808694014002,0.017479629011652273,1.9434577794659973,0.08812902378058836,0.9804687042388248,1.0157934016232928,0.08922241142157324,1.261036120092684,0.06396446170630221,0.6751292657571286,0.6625002908994931,1.15790609262635
2023-02-03,ACGL,Finance,0.4066590126291618,2.9277459896516436,0.13565793706846163,0.2738503700527931,,,,22658421634.02,0.054748297124874,0.5205618551245638,0.390844037728713,0.2211883774077703,0.2770159973881816,-0.15411960819188297,-0.06738883213325536,1.579978509591506,0.5912483958318455,,,,,0.19042856083540427,0.1174712388355564,0.6400296581625523,-0.1367278485405563,-0.2901219563106484,0.17873507597627625,,,0.037841270260112074,0.6083385586564188,1.982573134351195,0.7129294506998115,0.18011208756243605,0.037841270260112074,0.44652076913112376,0.10897667891127406,0.26192978184929505,0.05315948875709211,0.6083385586564188,0.15754463530319357,0.33074902370675546,0.9585382242044808
2023-02-03,CNP,Utilities,-0.06976744186046513,,0.09540229885057472,-0.046871753627559354,0.20146904512067157,0.04169893017814283,0.03512063489153114,18382440425.2,0.08578839172181581,0.5433990138929728,0.48486489246451764,0.045205479452054886,-0.006849315068493178,-0.28190415350309633,-0.5644714590963055,-0.08283723469740699,0.25596996594006055,0.44420692566539866,0.1727883232048014,0.2860166139037782,-0.011170061694132621,0.6084850251522933,0.930058221485668,0.7140028409014488,0.23647548343952945,-0.18029652722171127,-0.2894111284122349,0.32139203279977996,0.507890495671429,,,-0.6723654726788335,0.09137053784216838,0.3807304462773437,0.32139203279977996,0.23605049205975603,0.35106123953856183,-0.03672080791139404,0.2923741921709875,0.507890495671429,0.12782669212979672,0.4001323439212082,-0.06675482951977381
2023-02-03,SNAP,Technology,0.07317073170731714,2.111382269448033,0.057149093511673854,-0.07399839739563974,-0.3856900811359745,-0.21629531537653002,-0.051402840627967156,17691344000.0,-0.08081087564630476,0.14587348479572834,0.2601185641972707,-0.25181818181818183,-0.039090909090909065,-0.4033323227565638,-0.5739545646369046,-0.2234780169099751,-0.2775469858741488,-1.732593787075622,-1.613737008221793,-0.3643064026720993,-0.223337298757362,-1.6353193697145487,-0.7474952285896792,-0.5736454565726213,-0.3495093538921341,-0.4428219212682929,-0.31277410674761336,-2.1473386462604216,-1.8393342499129006,0.24384669747523544,-0.07960188373750328,0.12417315746502809,-0.680927632353565,-0.8839289158518211,-0.9517459743925931,-0.7824282741026931,-0.9178374451222071,-0.6721439643725521,-0.4699262297431422,-0.9594680668252019,-0.5710350970578472,-0.7146971482841721,-0.48022779691345274
2023-02-03,CSCO,Telecommunications,0.07161745262230057,1.3106376638855781,0.05674418604651166,0.05424477184671472,0.2596830985915493,-0.006828529315427434,-0.017451009237336557,199777051953.69,0.05757418025502879,0.20158471459142058,0.2617367685059294,-0.04894098293234639,0.09006785934608263,-0.4046176313150523,-0.3314251028485643,0.4414114471116118,0.5279214839423487,0.034761326652109015,0.7330794600445778,-0.10911950367548248,-0.21903890175272905,0.22848832596516808,0.24115409596922113,-0.39318793888937015,-0.8910488096743701,-0.4409317025178742,-1.2745575425671756,0.5661550166815794,0.964393008770485,0.4459107168292026,-0.3229753705143349,0.11551733961225906,-0.009391090306703494,-0.20187710514735877,0.506032866755391,-0.10563409772703113,0.15207788080401613,0.17763423484640828,-0.6414840854241082,0.32070881912807503,-0.23192492528884995,-0.16038763314801657,-0.03191695194726773
2023-02-03,PODD,Health Care,0.15304089683996724,4.061214953271028,0.022859216255442627,0.0961874837326463,0.010287335934728628,-0.11199132879676629,0.09740377807223552,20500562638.57,0.0008194897035846364,0.02087747578179907,0.05270587051923807,0.11372336461262234,-0.11633185406009683,-0.5121795940443379,-0.3169285751458828,0.658867607858446,0.716250192433708,-0.8525393043083137,-1.2142303385026214,0.7541457697416669,0.520114912336051,-0.5358993337191402,-0.30172523509727606,-0.9785273733726542,-0.8787344479254562,-0.6850999578346585,-0.4885994532614962,-0.4824380187767378,-0.19318630070935638,-0.24818412786421495,-0.7227111581871083,0.5692584019183319,0.012073619811865333,-0.7331755549754843,-0.3653110733204764,-0.3605509675818095,-0.5492433141479803,-0.0736984522196863,-0.5563530454280762,-0.45794872944823234,-0.31502574882388124,-0.5071508874381543,-0.05061451108176237
2023-02-03,MMM,Health Care,-0.2067917904401837,2.274147727272727,-0.03612167300380231,-0.008412175797098409,0.4821905093398306,0.2822352420618167,0.48981793351270003,66969300000.0,0.0981793149995595,0.21024559014354338,0.5190736650972908,-0.12035066814196949,-0.10434930632394235,-0.6994042028121793,-0.5860693882243161,0.11656027116013158,-0.03866227842119526,2.4737080644321514,2.9333507398989,3.4481523268390104,2.773160549685371,0.7753693611177426,1.0689892743504223,-0.365133988028273,0.18800206600701558,-0.14033738046052488,-0.22999008591407627,1.5016950545833816,0.913443766604807,0.202773623249597,-0.03274452034402668,-1.4359486652560538,1.3347541149047786,0.08996599754298155,0.8522343389164893,0.7123600562238801,0.4711001682297354,1.2704449057346898,0.3423337514811206,0.44034962313039017,0.8063893286079052,0.39134168730575536,-0.003742850936097867
