date,value,retrieved_at
1918-06-01,6.5,2026-08-09T06:38:28.491494+00:00
1918-07-01,6.37,2026-08-09T06:38:28.491494+00:00
1918-08-01,6.3,2026-08-09T06:38:28.491494+00:00
1918-09-01,6.15,2026-08-09T06:38:28.491494+00:00
1918-10-01,6.29,2026-08-09T06:38:28.491494+00:00
1918-11-01,6.33,2026-08-09T06:38:28.491494+00:00
1918-12-01,6.13,2026-08-09T06:38:28.491494+00:00
1919-01-01,6.1,2026-08-09T06:38:28.491494+00:00
1919-02-01,6.24,2026-08-09T06:38:28.491494+00:00
1919-03-01,6.36,2026-08-09T06:38:28.491494+00:00
1919-04-01,6.46,2026-08-09T06:38:28.491494+00:00
1919-05-01,6.83,2026-08-09T06:38:28.491494+00:00
1919-06-01,7.02,2026-08-09T06:38:28.491494+00:00
1919-07-01,7.05,2026-08-09T06:38:28.491494+00:00
1919-08-01,6.48,2026-08-09T06:38:28.491494+00:00
1919-09-01,6.56,2026-08-09T06:38:28.491494+00:00
1919-10-01,6.79,2026-08-09T06:38:28.491494+00:00
1919-11-01,6.47,2026-08-09T06:38:28.491494+00:00
1919-12-01,6.16,2026-08-09T06:38:28.491494+00:00
1920-01-01,5.99,2026-08-09T06:38:28.491494+00:00
1920-02-01,5.46,2026-08-09T06:38:28.491494+00:00
1920-03-01,5.8,2026-08-09T06:38:28.491494+00:00
1920-04-01,5.6,2026-08-09T06:38:28.491494+00:00
1920-05-01,5.19,2026-08-09T06:38:28.491494+00:00
1920-06-01,5.04,2026-08-09T06:38:28.491494+00:00
1920-07-01,5.08,2026-08-09T06:38:28.491494+00:00
1920-08-01,5.02,2026-08-09T06:38:28.491494+00:00
1920-09-01,5.3,2026-08-09T06:38:28.491494+00:00
1920-10-01,5.35,2026-08-09T06:38:28.491494+00:00
1920-11-01,5.13,2026-08-09T06:38:28.491494+00:00
1920-12-01,4.78,2026-08-09T06:38:28.491494+00:00
1921-01-01,5.12,2026-08-09T06:38:28.491494+00:00
1921-02-01,5.27,2026-08-09T06:38:28.491494+00:00
1921-03-01,5.19,2026-08-09T06:38:28.491494+00:00
1921-04-01,5.3,2026-08-09T06:38:28.491494+00:00
1921-05-01,5.61,2026-08-09T06:38:28.491494+00:00
1921-06-01,5.22,2026-08-09T06:38:28.491494+00:00
1921-07-01,5.2,2026-08-09T06:38:28.491494+00:00
1921-08-01,5.16,2026-08-09T06:38:28.491494+00:00
1921-09-01,5.38,2026-08-09T06:38:28.491494+00:00
1921-10-01,5.48,2026-08-09T06:38:28.491494+00:00
1921-11-01,5.84,2026-08-09T06:38:28.491494+00:00
1921-12-01,6.11,2026-08-09T06:38:28.491494+00:00
1922-01-01,6.29,2026-08-09T06:38:28.491494+00:00
1922-02-01,6.46,2026-08-09T06:38:28.491494+00:00
1922-03-01,6.82,2026-08-09T06:38:28.491494+00:00
1922-04-01,7.27,2026-08-09T06:38:28.491494+00:00
1922-05-01,7.59,2026-08-09T06:38:28.491494+00:00
1922-06-01,7.56,2026-08-09T06:38:28.491494+00:00
1922-07-01,7.6,2026-08-09T06:38:28.491494+00:00
1922-08-01,8.02,2026-08-09T06:38:28.491494+00:00
1922-09-01,8.27,2026-08-09T06:38:28.491494+00:00
1922-10-01,8.43,2026-08-09T06:38:28.491494+00:00
1922-11-01,8.0,2026-08-09T06:38:28.491494+00:00
1922-12-01,7.96,2026-08-09T06:38:28.491494+00:00
1923-01-01,8.15,2026-08-09T06:38:28.491494+00:00
1923-02-01,8.53,2026-08-09T06:38:28.491494+00:00
1923-03-01,8.7,2026-08-09T06:38:28.491494+00:00
1923-04-01,8.37,2026-08-09T06:38:28.491494+00:00
1923-05-01,8.0,2026-08-09T06:38:28.491494+00:00
1923-06-01,7.67,2026-08-09T06:38:28.491494+00:00
1923-07-01,7.35,2026-08-09T06:38:28.491494+00:00
1923-08-01,7.44,2026-08-09T06:38:28.491494+00:00
1923-09-01,7.46,2026-08-09T06:38:28.491494+00:00
1923-10-01,7.32,2026-08-09T06:38:28.491494+00:00
1923-11-01,7.55,2026-08-09T06:38:28.491494+00:00
1923-12-01,7.81,2026-08-09T06:38:28.491494+00:00
1924-01-01,8.07,2026-08-09T06:38:28.491494+00:00
1924-02-01,8.16,2026-08-09T06:38:28.491494+00:00
1924-03-01,8.06,2026-08-09T06:38:28.491494+00:00
1924-04-01,7.92,2026-08-09T06:38:28.491494+00:00
1924-05-01,7.9,2026-08-09T06:38:28.491494+00:00
1924-06-01,8.05,2026-08-09T06:38:28.491494+00:00
1924-07-01,8.38,2026-08-09T06:38:28.491494+00:00
1924-08-01,8.72,2026-08-09T06:38:28.491494+00:00
1924-09-01,8.58,2026-08-09T06:38:28.491494+00:00
1924-10-01,8.42,2026-08-09T06:38:28.491494+00:00
1924-11-01,8.89,2026-08-09T06:38:28.491494+00:00
1924-12-01,9.31,2026-08-09T06:38:28.491494+00:00
1925-01-01,9.69,2026-08-09T06:38:28.491494+00:00
1925-02-01,9.83,2026-08-09T06:38:28.491494+00:00
1925-03-01,9.52,2026-08-09T06:38:28.491494+00:00
1925-04-01,9.48,2026-08-09T06:38:28.491494+00:00
1925-05-01,9.73,2026-08-09T06:38:28.491494+00:00
1925-06-01,9.8,2026-08-09T06:38:28.491494+00:00
1925-07-01,9.96,2026-08-09T06:38:28.491494+00:00
1925-08-01,10.11,2026-08-09T06:38:28.491494+00:00
1925-09-01,10.36,2026-08-09T06:38:28.491494+00:00
1925-10-01,10.72,2026-08-09T06:38:28.491494+00:00
1925-11-01,10.89,2026-08-09T06:38:28.491494+00:00
1925-12-01,11.15,2026-08-09T06:38:28.491494+00:00
1926-01-01,11.34,2026-08-09T06:38:28.491494+00:00
1926-02-01,11.39,2026-08-09T06:38:28.491494+00:00
1926-03-01,10.71,2026-08-09T06:38:28.491494+00:00
1926-04-01,10.4,2026-08-09T06:38:28.491494+00:00
1926-05-01,10.58,2026-08-09T06:38:28.491494+00:00
1926-06-01,11.2,2026-08-09T06:38:28.491494+00:00
1926-07-01,11.87,2026-08-09T06:38:28.491494+00:00
1926-08-01,12.49,2026-08-09T06:38:28.491494+00:00
1926-09-01,12.69,2026-08-09T06:38:28.491494+00:00
1926-10-01,12.43,2026-08-09T06:38:28.491494+00:00
1926-11-01,12.62,2026-08-09T06:38:28.491494+00:00
1926-12-01,13.01,2026-08-09T06:38:28.491494+00:00
1927-01-01,13.19,2026-08-09T06:38:28.491494+00:00
1927-02-01,13.63,2026-08-09T06:38:28.491494+00:00
1927-03-01,14.03,2026-08-09T06:38:28.491494+00:00
1927-04-01,14.49,2026-08-09T06:38:28.491494+00:00
1927-05-01,15.0,2026-08-09T06:38:28.491494+00:00
1927-06-01,15.12,2026-08-09T06:38:28.491494+00:00
1927-07-01,15.82,2026-08-09T06:38:28.491494+00:00
1927-08-01,16.86,2026-08-09T06:38:28.491494+00:00
1927-09-01,17.82,2026-08-09T06:38:28.491494+00:00
1927-10-01,17.54,2026-08-09T06:38:28.491494+00:00
1927-11-01,18.13,2026-08-09T06:38:28.491494+00:00
1927-12-01,18.65,2026-08-09T06:38:28.491494+00:00
1928-01-01,18.81,2026-08-09T06:38:28.491494+00:00
1928-02-01,18.87,2026-08-09T06:38:28.491494+00:00
1928-03-01,19.94,2026-08-09T06:38:28.491494+00:00
1928-04-01,21.26,2026-08-09T06:38:28.491494+00:00
1928-05-01,21.83,2026-08-09T06:38:28.491494+00:00
1928-06-01,20.91,2026-08-09T06:38:28.491494+00:00
1928-07-01,21.08,2026-08-09T06:38:28.491494+00:00
1928-08-01,21.76,2026-08-09T06:38:28.491494+00:00
1928-09-01,23.0,2026-08-09T06:38:28.491494+00:00
1928-10-01,23.58,2026-08-09T06:38:28.491494+00:00
1928-11-01,25.12,2026-08-09T06:38:28.491494+00:00
1928-12-01,25.3,2026-08-09T06:38:28.491494+00:00
1929-01-01,27.08,2026-08-09T06:38:28.491494+00:00
1929-02-01,27.13,2026-08-09T06:38:28.491494+00:00
1929-03-01,27.68,2026-08-09T06:38:28.491494+00:00
1929-04-01,27.57,2026-08-09T06:38:28.491494+00:00
1929-05-01,27.7,2026-08-09T06:38:28.491494+00:00
1929-06-01,27.94,2026-08-09T06:38:28.491494+00:00
1929-07-01,29.93,2026-08-09T06:38:28.491494+00:00
1929-08-01,31.48,2026-08-09T06:38:28.491494+00:00
1929-09-01,32.56,2026-08-09T06:38:28.491494+00:00
1929-10-01,28.96,2026-08-09T06:38:28.491494+00:00
1929-11-01,21.17,2026-08-09T06:38:28.491494+00:00
1929-12-01,22.01,2026-08-09T06:38:28.491494+00:00
1930-01-01,22.31,2026-08-09T06:38:28.491494+00:00
1930-02-01,23.7,2026-08-09T06:38:28.491494+00:00
1930-03-01,24.59,2026-08-09T06:38:28.491494+00:00
1930-04-01,25.84,2026-08-09T06:38:28.491494+00:00
1930-05-01,24.31,2026-08-09T06:38:28.491494+00:00
1930-06-01,21.87,2026-08-09T06:38:28.491494+00:00
1930-07-01,21.55,2026-08-09T06:38:28.491494+00:00
1930-08-01,21.3,2026-08-09T06:38:28.491494+00:00
1930-09-01,21.07,2026-08-09T06:38:28.491494+00:00
1930-10-01,18.21,2026-08-09T06:38:28.491494+00:00
1930-11-01,16.94,2026-08-09T06:38:28.491494+00:00
1930-12-01,16.06,2026-08-09T06:38:28.491494+00:00
1931-01-01,16.71,2026-08-09T06:38:28.491494+00:00
1931-02-01,18.16,2026-08-09T06:38:28.491494+00:00
1931-03-01,18.58,2026-08-09T06:38:28.491494+00:00
1931-04-01,16.87,2026-08-09T06:38:28.491494+00:00
1931-05-01,15.4,2026-08-09T06:38:28.491494+00:00
1931-06-01,15.06,2026-08-09T06:38:28.491494+00:00
1931-07-01,15.52,2026-08-09T06:38:28.491494+00:00
1931-08-01,15.01,2026-08-09T06:38:28.491494+00:00
1931-09-01,12.82,2026-08-09T06:38:28.491494+00:00
1931-10-01,11.15,2026-08-09T06:38:28.491494+00:00
1931-11-01,11.42,2026-08-09T06:38:28.491494+00:00
1931-12-01,9.31,2026-08-09T06:38:28.491494+00:00
1932-01-01,9.31,2026-08-09T06:38:28.491494+00:00
1932-02-01,9.34,2026-08-09T06:38:28.491494+00:00
1932-03-01,9.41,2026-08-09T06:38:28.491494+00:00
1932-04-01,7.19,2026-08-09T06:38:28.491494+00:00
1932-05-01,6.39,2026-08-09T06:38:28.491494+00:00
1932-06-01,5.57,2026-08-09T06:38:28.491494+00:00
1932-07-01,5.84,2026-08-09T06:38:28.491494+00:00
1932-08-01,8.83,2026-08-09T06:38:28.491494+00:00
1932-09-01,9.76,2026-08-09T06:38:28.491494+00:00
1932-10-01,8.48,2026-08-09T06:38:28.491494+00:00
1932-11-01,8.46,2026-08-09T06:38:28.491494+00:00
1932-12-01,8.26,2026-08-09T06:38:28.491494+00:00
1933-01-01,8.73,2026-08-09T06:38:28.491494+00:00
1933-02-01,7.83,2026-08-09T06:38:28.491494+00:00
1933-03-01,7.87,2026-08-09T06:38:28.491494+00:00
1933-04-01,8.72,2026-08-09T06:38:28.491494+00:00
1933-05-01,11.25,2026-08-09T06:38:28.491494+00:00
1933-06-01,13.1,2026-08-09T06:38:28.491494+00:00
1933-07-01,13.75,2026-08-09T06:38:28.491494+00:00
1933-08-01,13.0,2026-08-09T06:38:28.491494+00:00
1933-09-01,12.92,2026-08-09T06:38:28.491494+00:00
1933-10-01,11.7,2026-08-09T06:38:28.491494+00:00
1933-11-01,12.01,2026-08-09T06:38:28.491494+00:00
1933-12-01,12.28,2026-08-09T06:38:28.491494+00:00
1934-01-01,13.03,2026-08-09T06:38:28.491494+00:00
1934-02-01,13.93,2026-08-09T06:38:28.491494+00:00
1934-03-01,13.25,2026-08-09T06:38:28.491494+00:00
1934-04-01,13.52,2026-08-09T06:38:28.491494+00:00
1934-05-01,12.18,2026-08-09T06:38:28.491494+00:00
1934-06-01,12.29,2026-08-09T06:38:28.491494+00:00
1934-07-01,11.74,2026-08-09T06:38:28.491494+00:00
1934-08-01,11.32,2026-08-09T06:38:28.491494+00:00
1934-09-01,10.91,2026-08-09T06:38:28.491494+00:00
1934-10-01,11.11,2026-08-09T06:38:28.491494+00:00
1934-11-01,11.45,2026-08-09T06:38:28.491494+00:00
1934-12-01,11.64,2026-08-09T06:38:28.491494+00:00
1935-01-01,11.5,2026-08-09T06:38:28.491494+00:00
1935-02-01,11.09,2026-08-09T06:38:28.491494+00:00
1935-03-01,10.4,2026-08-09T06:38:28.491494+00:00
1935-04-01,11.1,2026-08-09T06:38:28.491494+00:00
1935-05-01,11.99,2026-08-09T06:38:28.491494+00:00
1935-06-01,12.54,2026-08-09T06:38:28.491494+00:00
1935-07-01,13.2,2026-08-09T06:38:28.491494+00:00
1935-08-01,14.11,2026-08-09T06:38:28.491494+00:00
1935-09-01,14.42,2026-08-09T06:38:28.491494+00:00
1935-10-01,14.83,2026-08-09T06:38:28.491494+00:00
1935-11-01,16.13,2026-08-09T06:38:28.491494+00:00
1935-12-01,16.16,2026-08-09T06:38:28.491494+00:00
1936-01-01,17.09,2026-08-09T06:38:28.491494+00:00
1936-02-01,18.1,2026-08-09T06:38:28.491494+00:00
1936-03-01,18.66,2026-08-09T06:38:28.491494+00:00
1936-04-01,18.72,2026-08-09T06:38:28.491494+00:00
1936-05-01,17.75,2026-08-09T06:38:28.491494+00:00
1936-06-01,18.39,2026-08-09T06:38:28.491494+00:00
1936-07-01,19.36,2026-08-09T06:38:28.491494+00:00
1936-08-01,19.62,2026-08-09T06:38:28.491494+00:00
1936-09-01,19.86,2026-08-09T06:38:28.491494+00:00
1936-10-01,20.91,2026-08-09T06:38:28.491494+00:00
1936-11-01,21.5,2026-08-09T06:38:28.491494+00:00
1936-12-01,21.13,2026-08-09T06:38:28.491494+00:00
1937-01-01,21.62,2026-08-09T06:38:28.491494+00:00
1937-02-01,22.24,2026-08-09T06:38:28.491494+00:00
1937-03-01,22.04,2026-08-09T06:38:28.491494+00:00
1937-04-01,20.56,2026-08-09T06:38:28.491494+00:00
1937-05-01,19.47,2026-08-09T06:38:28.491494+00:00
1937-06-01,18.71,2026-08-09T06:38:28.491494+00:00
1937-07-01,19.65,2026-08-09T06:38:28.491494+00:00
1937-08-01,19.81,2026-08-09T06:38:28.491494+00:00
1937-09-01,16.85,2026-08-09T06:38:28.491494+00:00
1937-10-01,14.36,2026-08-09T06:38:28.491494+00:00
1937-11-01,13.16,2026-08-09T06:38:28.491494+00:00
1937-12-01,13.01,2026-08-09T06:38:28.491494+00:00
1938-01-01,13.51,2026-08-09T06:38:28.491494+00:00
1938-02-01,13.26,2026-08-09T06:38:28.491494+00:00
1938-03-01,12.38,2026-08-09T06:38:28.491494+00:00
1938-04-01,11.79,2026-08-09T06:38:28.491494+00:00
1938-05-01,11.99,2026-08-09T06:38:28.491494+00:00
1938-06-01,12.29,2026-08-09T06:38:28.491494+00:00
1938-07-01,14.77,2026-08-09T06:38:28.491494+00:00
1938-08-01,14.9,2026-08-09T06:38:28.491494+00:00
1938-09-01,14.28,2026-08-09T06:38:28.491494+00:00
1938-10-01,16.06,2026-08-09T06:38:28.491494+00:00
1938-11-01,16.15,2026-08-09T06:38:28.491494+00:00
1938-12-01,15.76,2026-08-09T06:38:28.491494+00:00
1939-01-01,15.6,2026-08-09T06:38:28.491494+00:00
1939-02-01,15.66,2026-08-09T06:38:28.491494+00:00
1939-03-01,15.73,2026-08-09T06:38:28.491494+00:00
1939-04-01,13.92,2026-08-09T06:38:28.491494+00:00
1939-05-01,14.5,2026-08-09T06:38:28.491494+00:00
1939-06-01,14.83,2026-08-09T06:38:28.491494+00:00
1939-07-01,15.27,2026-08-09T06:38:28.491494+00:00
1939-08-01,15.12,2026-08-09T06:38:28.491494+00:00
1939-09-01,16.45,2026-08-09T06:38:28.491494+00:00
1939-10-01,16.82,2026-08-09T06:38:28.491494+00:00
1939-11-01,16.6,2026-08-09T06:38:28.491494+00:00
1939-12-01,16.28,2026-08-09T06:38:28.491494+00:00
1940-01-01,16.38,2026-08-09T06:38:28.491494+00:00
1940-02-01,16.22,2026-08-09T06:38:28.491494+00:00
1940-03-01,16.17,2026-08-09T06:38:28.491494+00:00
1940-04-01,16.37,2026-08-09T06:38:28.491494+00:00
1940-05-01,14.14,2026-08-09T06:38:28.491494+00:00
1940-06-01,12.84,2026-08-09T06:38:28.491494+00:00
1940-07-01,13.37,2026-08-09T06:38:28.491494+00:00
1940-08-01,13.65,2026-08-09T06:38:28.491494+00:00
1940-09-01,14.21,2026-08-09T06:38:28.491494+00:00
1940-10-01,14.33,2026-08-09T06:38:28.491494+00:00
1940-11-01,14.64,2026-08-09T06:38:28.491494+00:00
1940-12-01,13.91,2026-08-09T06:38:28.491494+00:00
1941-01-01,13.9,2026-08-09T06:38:28.491494+00:00
1941-02-01,13.0,2026-08-09T06:38:28.491494+00:00
1941-03-01,12.96,2026-08-09T06:38:28.491494+00:00
1941-04-01,12.43,2026-08-09T06:38:28.491494+00:00
1941-05-01,12.04,2026-08-09T06:38:28.491494+00:00
1941-06-01,12.16,2026-08-09T06:38:28.491494+00:00
1941-07-01,12.74,2026-08-09T06:38:28.491494+00:00
1941-08-01,12.46,2026-08-09T06:38:28.491494+00:00
1941-09-01,12.28,2026-08-09T06:38:28.491494+00:00
1941-10-01,11.58,2026-08-09T06:38:28.491494+00:00
1941-11-01,10.91,2026-08-09T06:38:28.491494+00:00
1941-12-01,10.09,2026-08-09T06:38:28.491494+00:00
1942-01-01,10.1,2026-08-09T06:38:28.491494+00:00
1942-02-01,9.68,2026-08-09T06:38:28.491494+00:00
1942-03-01,9.0,2026-08-09T06:38:28.491494+00:00
1942-04-01,8.54,2026-08-09T06:38:28.491494+00:00
1942-05-01,8.51,2026-08-09T06:38:28.491494+00:00
1942-06-01,8.91,2026-08-09T06:38:28.491494+00:00
1942-07-01,9.15,2026-08-09T06:38:28.491494+00:00
1942-08-01,9.01,2026-08-09T06:38:28.491494+00:00
1942-09-01,9.08,2026-08-09T06:38:28.491494+00:00
1942-10-01,9.6,2026-08-09T06:38:28.491494+00:00
1942-11-01,9.66,2026-08-09T06:38:28.491494+00:00
1942-12-01,9.62,2026-08-09T06:38:28.491494+00:00
1943-01-01,10.15,2026-08-09T06:38:28.491494+00:00
1943-02-01,10.71,2026-08-09T06:38:28.491494+00:00
1943-03-01,10.85,2026-08-09T06:38:28.491494+00:00
1943-04-01,11.04,2026-08-09T06:38:28.491494+00:00
1943-05-01,11.36,2026-08-09T06:38:28.491494+00:00
1943-06-01,11.52,2026-08-09T06:38:28.491494+00:00
1943-07-01,11.77,2026-08-09T06:38:28.491494+00:00
1943-08-01,11.21,2026-08-09T06:38:28.491494+00:00
1943-09-01,11.34,2026-08-09T06:38:28.491494+00:00
1943-10-01,11.19,2026-08-09T06:38:28.491494+00:00
1943-11-01,10.63,2026-08-09T06:38:28.491494+00:00
1943-12-01,10.74,2026-08-09T06:38:28.491494+00:00
1944-01-01,11.05,2026-08-09T06:38:28.491494+00:00
1944-02-01,10.95,2026-08-09T06:38:28.491494+00:00
1944-03-01,11.22,2026-08-09T06:38:28.491494+00:00
1944-04-01,10.94,2026-08-09T06:38:28.491494+00:00
1944-05-01,11.1,2026-08-09T06:38:28.491494+00:00
1944-06-01,11.53,2026-08-09T06:38:28.491494+00:00
1944-07-01,11.74,2026-08-09T06:38:28.491494+00:00
1944-08-01,11.54,2026-08-09T06:38:28.491494+00:00
1944-09-01,11.33,2026-08-09T06:38:28.491494+00:00
1944-10-01,11.58,2026-08-09T06:38:28.491494+00:00
1944-11-01,11.48,2026-08-09T06:38:28.491494+00:00
1944-12-01,11.64,2026-08-09T06:38:28.491494+00:00
1945-01-01,11.96,2026-08-09T06:38:28.491494+00:00
1945-02-01,12.34,2026-08-09T06:38:28.491494+00:00
1945-03-01,12.32,2026-08-09T06:38:28.491494+00:00
1945-04-01,12.63,2026-08-09T06:38:28.491494+00:00
1945-05-01,13.04,2026-08-09T06:38:28.491494+00:00
1945-06-01,13.13,2026-08-09T06:38:28.491494+00:00
1945-07-01,12.87,2026-08-09T06:38:28.491494+00:00
1945-08-01,12.92,2026-08-09T06:38:28.491494+00:00
1945-09-01,13.8,2026-08-09T06:38:28.491494+00:00
1945-10-01,14.37,2026-08-09T06:38:28.491494+00:00
1945-11-01,14.85,2026-08-09T06:38:28.491494+00:00
1945-12-01,15.02,2026-08-09T06:38:28.491494+00:00
1946-01-01,15.62,2026-08-09T06:38:28.491494+00:00
1946-02-01,15.76,2026-08-09T06:38:28.491494+00:00
1946-03-01,15.13,2026-08-09T06:38:28.491494+00:00
1946-04-01,16.04,2026-08-09T06:38:28.491494+00:00
1946-05-01,16.01,2026-08-09T06:38:28.491494+00:00
1946-06-01,15.77,2026-08-09T06:38:28.491494+00:00
1946-07-01,14.51,2026-08-09T06:38:28.491494+00:00
1946-08-01,13.98,2026-08-09T06:38:28.491494+00:00
1946-09-01,11.84,2026-08-09T06:38:28.491494+00:00
1946-10-01,11.39,2026-08-09T06:38:28.491494+00:00
1946-11-01,11.11,2026-08-09T06:38:28.491494+00:00
1946-12-01,11.37,2026-08-09T06:38:28.491494+00:00
1947-01-01,11.47,2026-08-09T06:38:28.491494+00:00
1947-02-01,11.95,2026-08-09T06:38:28.491494+00:00
1947-03-01,11.29,2026-08-09T06:38:28.491494+00:00
1947-04-01,10.9,2026-08-09T06:38:28.491494+00:00
1947-05-01,10.73,2026-08-09T06:38:28.491494+00:00
1947-06-01,11.08,2026-08-09T06:38:28.491494+00:00
1947-07-01,11.7,2026-08-09T06:38:28.491494+00:00
1947-08-01,11.34,2026-08-09T06:38:28.491494+00:00
1947-09-01,10.83,2026-08-09T06:38:28.491494+00:00
1947-10-01,11.13,2026-08-09T06:38:28.491494+00:00
1947-11-01,10.98,2026-08-09T06:38:28.491494+00:00
1947-12-01,10.68,2026-08-09T06:38:28.491494+00:00
1948-01-01,10.42,2026-08-09T06:38:28.491494+00:00
1948-02-01,10.0,2026-08-09T06:38:28.491494+00:00
1948-03-01,10.19,2026-08-09T06:38:28.491494+00:00
1948-04-01,10.78,2026-08-09T06:38:28.491494+00:00
1948-05-01,11.24,2026-08-09T06:38:28.491494+00:00
1948-06-01,11.58,2026-08-09T06:38:28.491494+00:00
1948-07-01,11.13,2026-08-09T06:38:28.491494+00:00
1948-08-01,10.72,2026-08-09T06:38:28.491494+00:00
1948-09-01,10.55,2026-08-09T06:38:28.491494+00:00
1948-10-01,10.83,2026-08-09T06:38:28.491494+00:00
1948-11-01,10.25,2026-08-09T06:38:28.491494+00:00
1948-12-01,10.16,2026-08-09T06:38:28.491494+00:00
1949-01-01,10.25,2026-08-09T06:38:28.491494+00:00
1949-02-01,9.87,2026-08-09T06:38:28.491494+00:00
1949-03-01,9.9,2026-08-09T06:38:28.491494+00:00
1949-04-01,9.78,2026-08-09T06:38:28.491494+00:00
1949-05-01,9.69,2026-08-09T06:38:28.491494+00:00
1949-06-01,9.07,2026-08-09T06:38:28.491494+00:00
1949-07-01,9.61,2026-08-09T06:38:28.491494+00:00
1949-08-01,9.85,2026-08-09T06:38:28.491494+00:00
1949-09-01,9.88,2026-08-09T06:38:28.491494+00:00
1949-10-01,10.17,2026-08-09T06:38:28.491494+00:00
1949-11-01,10.22,2026-08-09T06:38:28.491494+00:00
1949-12-01,10.53,2026-08-09T06:38:28.491494+00:00
1950-01-01,10.75,2026-08-09T06:38:28.491494+00:00
1950-02-01,10.91,2026-08-09T06:38:28.491494+00:00
1950-03-01,10.91,2026-08-09T06:38:28.491494+00:00
1950-04-01,11.18,2026-08-09T06:38:28.491494+00:00
1950-05-01,11.46,2026-08-09T06:38:28.491494+00:00
1950-06-01,11.55,2026-08-09T06:38:28.491494+00:00
1950-07-01,10.54,2026-08-09T06:38:28.491494+00:00
1950-08-01,11.04,2026-08-09T06:38:28.491494+00:00
1950-09-01,11.34,2026-08-09T06:38:28.491494+00:00
1950-10-01,11.66,2026-08-09T06:38:28.491494+00:00
1950-11-01,11.54,2026-08-09T06:38:28.491494+00:00
1950-12-01,11.31,2026-08-09T06:38:28.491494+00:00
1951-01-01,11.9,2026-08-09T06:38:28.491494+00:00
1951-02-01,12.14,2026-08-09T06:38:28.491494+00:00
1951-03-01,11.84,2026-08-09T06:38:28.491494+00:00
1951-04-01,11.95,2026-08-09T06:38:28.491494+00:00
1951-05-01,11.86,2026-08-09T06:38:28.491494+00:00
1951-06-01,11.62,2026-08-09T06:38:28.491494+00:00
1951-07-01,11.78,2026-08-09T06:38:28.491494+00:00
1951-08-01,12.26,2026-08-09T06:38:28.491494+00:00
1951-09-01,12.44,2026-08-09T06:38:28.491494+00:00
1951-10-01,12.31,2026-08-09T06:38:28.491494+00:00
1951-11-01,11.85,2026-08-09T06:38:28.491494+00:00
1951-12-01,12.15,2026-08-09T06:38:28.491494+00:00
1952-01-01,12.53,2026-08-09T06:38:28.491494+00:00
1952-02-01,12.36,2026-08-09T06:38:28.491494+00:00
1952-03-01,12.36,2026-08-09T06:38:28.491494+00:00
1952-04-01,12.24,2026-08-09T06:38:28.491494+00:00
1952-05-01,12.2,2026-08-09T06:38:28.491494+00:00
1952-06-01,12.45,2026-08-09T06:38:28.491494+00:00
1952-07-01,12.67,2026-08-09T06:38:28.491494+00:00
1952-08-01,12.68,2026-08-09T06:38:28.491494+00:00
1952-09-01,12.43,2026-08-09T06:38:28.491494+00:00
1952-10-01,12.13,2026-08-09T06:38:28.491494+00:00
1952-11-01,12.47,2026-08-09T06:38:28.491494+00:00
1952-12-01,12.93,2026-08-09T06:38:28.491494+00:00
1953-01-01,13.01,2026-08-09T06:38:28.491494+00:00
1953-02-01,12.86,2026-08-09T06:38:28.491494+00:00
1953-03-01,12.83,2026-08-09T06:38:28.491494+00:00
1953-04-01,12.16,2026-08-09T06:38:28.491494+00:00
1953-05-01,12.14,2026-08-09T06:38:28.491494+00:00
1953-06-01,11.62,2026-08-09T06:38:28.491494+00:00
1953-07-01,11.75,2026-08-09T06:38:28.491494+00:00
1953-08-01,11.72,2026-08-09T06:38:28.491494+00:00
1953-09-01,11.14,2026-08-09T06:38:28.491494+00:00
1953-10-01,11.39,2026-08-09T06:38:28.491494+00:00
1953-11-01,11.64,2026-08-09T06:38:28.491494+00:00
1953-12-01,11.75,2026-08-09T06:38:28.491494+00:00
1954-01-01,12.0,2026-08-09T06:38:28.491494+00:00
1954-02-01,12.22,2026-08-09T06:38:28.491494+00:00
1954-03-01,12.42,2026-08-09T06:38:28.491494+00:00
1954-04-01,12.91,2026-08-09T06:38:28.491494+00:00
1954-05-01,13.31,2026-08-09T06:38:28.491494+00:00
1954-06-01,13.36,2026-08-09T06:38:28.491494+00:00
1954-07-01,13.83,2026-08-09T06:38:28.491494+00:00
1954-08-01,14.04,2026-08-09T06:38:28.491494+00:00
1954-09-01,14.36,2026-08-09T06:38:28.491494+00:00
1954-10-01,14.62,2026-08-09T06:38:28.491494+00:00
1954-11-01,15.12,2026-08-09T06:38:28.491494+00:00
1954-12-01,15.79,2026-08-09T06:38:28.491494+00:00
1955-01-01,15.99,2026-08-09T06:38:28.491494+00:00
1955-02-01,16.44,2026-08-09T06:38:28.491494+00:00
1955-03-01,16.22,2026-08-09T06:38:28.491494+00:00
1955-04-01,16.69,2026-08-09T06:38:28.491494+00:00
1955-05-01,16.52,2026-08-09T06:38:28.491494+00:00
1955-06-01,17.37,2026-08-09T06:38:28.491494+00:00
1955-07-01,18.45,2026-08-09T06:38:28.491494+00:00
1955-08-01,18.22,2026-08-09T06:38:28.491494+00:00
1955-09-01,18.84,2026-08-09T06:38:28.491494+00:00
1955-10-01,17.77,2026-08-09T06:38:28.491494+00:00
1955-11-01,18.84,2026-08-09T06:38:28.491494+00:00
1955-12-01,18.94,2026-08-09T06:38:28.491494+00:00
